kepid,kepoi_name,koi_period,koi_time0bk,koi_duration,label
8168187,K02209.01,18.3027235,142.89166,8.262,1
4142847,K02210.01,2.888904439,132.15271,1.6043,1
10203349,K02212.01,17.14648756,140.66122,4.2354,1
9718066,K02287.01,16.09227518,142.51659,2.1072,1
3867615,K02289.01,62.7843981,157.30698,4.81,1
12121570,K02290.01,91.500873,165.67309,4.842,1
8410415,K02291.01,44.2993483,141.28194,4.298,1
7987866,K02363.01,3.13877646,133.65614,1.6663,1
11560897,K02365.01,35.9682692,138.66885,2.839,1
11342416,K02366.01,25.3690868,143.68699,4.746,1
9086251,K02367.01,6.89213244,131.63179,1.725,1
4254466,K02134.01,42.3006282,168.77783,4.372,1
5801571,K00225.01,0.838597429,141.537817,1.68668,0
9904006,K02135.01,55.1866213,180.75953,9.133,1
5288570,K02136.01,1.728528176,131.80851,3.682,0
9364609,K02137.01,14.97436238,141.50057,2.4461,1
7457296,K02213.01,3.97076603,134.63962,1.814,1
10328458,K02214.01,2.352273912,131.80267,1.7389,1
7050060,K02215.01,22.0425953,134.1281,61.2018,0
4248120,K02216.01,23.34036251,136.20727,2.054,1
8321314,K02293.01,15.03366411,144.98055,3.272,1
11498128,K02296.01,106.247882,135.7435,13.78,1
8041216,K00237.01,8.508333104,134.785645,3.4559,1
11824786,K02371.01,12.94123564,139.89901,4.636,1
12254909,K02372.01,5.349791,133.8836,4.279,1
9364290,K02374.01,5.26211833,136.37566,3.244,1
9364290,K02374.02,12.1628195,137.52402,2.3161,1
5022828,K02138.01,23.5541012,144.21486,7.3,1
8233702,K02140.01,41.6977582,134.24608,5.513,1
11403339,K02143.01,4.79029482,134.95277,2.7219,1
8260902,K02144.01,38.6715843,157.61988,5.532,1
8381204,K02145.01,8.32651854,135.58655,5.483,1
12058204,K02218.01,5.53533152,132.76087,2.793,1
12058204,K02218.02,16.7261969,143.74673,2.708,1
4833421,K00232.03,21.58752788,142.96728,4.4968,1
5357545,K02219.01,3.757294695,133.95965,0.9269,1
6871071,K02220.01,3.2828024,131.89965,3.2532,1
5342473,K02297.01,4.64495172,136.02095,3.366,1
9963265,K02299.01,16.48686712,139.20338,1.431,1
10583761,K02300.01,2.685054445,132.60443,1.0473,1
7542813,K02302.01,16.8600805,139.84916,5.557,1
12058147,K02072.01,1.54320541,131.5554,2.5779,1
8164257,K02073.01,49.5004725,139.04294,5.772,1
8164257,K02073.02,6.47539108,137.5825,2.7048,1
8164257,K02073.03,16.85825609,142.34289,2.0728,1
10593759,K00025.01,3.132604547,136.010454,3.6337,0
6774537,K02146.01,2.949029106,133.13832,2.0311,1
10404582,K02147.01,37.8658964,134.36237,4.782,1
5959753,K00226.01,8.30865307,138.10788,3.2747,1
6021193,K02148.01,11.93205399,142.10648,6.205,1
6021193,K02148.02,7.54235832,132.96117,4.73,1
6871071,K02220.02,5.02818253,134.10891,3.526,1
6871071,K02220.03,1.897828815,132.6785,2.7114,1
6287313,K02221.01,10.62788695,137.81843,4.576,1
9278725,K02223.01,1.104462494,132.32134,1.0458,1
4458082,K02303.01,4.89336495,133.6449,3.485,1
8042453,K02304.01,11.17392077,134.70626,3.307,1
10874215,K02305.01,31.0325991,152.27157,3.476,1
6666233,K02306.01,0.512407185,132.240449,1.0579,0
7661065,K02307.01,4.150297119,134.9355,1.2058,0
3937519,K00221.02,5.89661966,134.03046,3.154,1
8866137,K02074.01,33.4178173,155.58781,4.645,1
10857519,K02075.01,2.053341891,134.51606,2.596,1
9517393,K02076.01,56.7769831,181.09789,6.864,1
9351316,K02078.01,18.78429232,137.88207,3.1136,1
6021193,K02148.03,3.61460279,134.69521,3.227,1
10617017,K02149.01,13.15140223,144.16237,5.439,1
3229150,K02150.01,18.5084526,131.54555,6.596,1
7989422,K02151.01,7.47763833,133.40976,2.5693,0
9641481,K02152.01,42.1918331,155.31211,7.083,1
8892157,K02224.01,3.73090026,132.89428,2.9095,1
11569782,K02225.01,2.787874175,133.90417,2.0348,1
4833421,K00232.04,37.9962369,162.97984,6.7751,1
7219825,K00238.01,17.23232894,135.0922,4.5568,1
3749978,K02308.01,28.5057217,132.92075,6.324,1
10010440,K02309.01,53.5991459,147.43015,6.811,1
11718144,K02310.01,16.4581861,134.01969,1.9637,1
9473078,K02079.01,0.693842661,132.18157,1.6197,1
10864531,K02080.01,83.4887405,188.53792,6.21,1
10864531,K02080.02,34.0607677,141.35928,2.471,1
9472000,K02082.01,31.5888979,155.61538,3.438,1
10253547,K02153.01,59.9809868,176.14903,7.588,1
10253547,K02153.02,25.7457957,135.94806,7.073,1
12505076,K02154.01,11.92979348,136.66919,6.152,1
12116380,K02155.01,4.3394569,132.80309,2.3652,1
2556650,K02156.01,2.852348262,132.044534,0.7051,1
10600955,K02227.01,65.6480892,173.30166,5.746,1
10801100,K02228.01,102.653705,222.9895,53.5887,0
4473226,K02229.01,14.83340944,135.44213,3.927,1
8914779,K02230.01,0.987338654,131.88155,2.591,0
2854181,K02232.01,101.1323475,210.18316,4.366,1
8963721,K02233.01,1.811460943,132.93207,5.065,0
10132832,K02313.01,16.07673148,143.39091,2.205,1
3219995,K02314.01,18.87058705,143.95639,3.4701,1
6062929,K02315.01,22.1334224,152.18405,2.049,1
7504778,K02316.01,17.1369408,141.01497,6.416,1
7219825,K00238.02,26.6951944,143.9999,4.576,1
7097965,K02083.01,7.72085047,136.563,1.8264,1
4249725,K00222.01,6.312508525,132.654418,2.7455,1
3967326,K02084.01,4.19577385,135.17605,2.1557,1
6768394,K02086.01,7.1329472,135.99259,4.368,1
6768394,K02086.02,8.91901228,140.0777,4.141,1
5211199,K02158.01,4.5620407,132.64295,2.8521,1
8804455,K02159.02,2.392630668,133.7861,1.3705,0
5546761,K02160.01,17.6700291,131.60103,6.693,1
9205938,K02162.01,108.593113,173.75198,7.989,1
10723367,K02236.01,19.9865916,135.52265,4.391,1
10723367,K02236.02,12.12580644,142.10763,3.289,1
5005121,K02237.01,76.421501,164.4879,7.218,1
4833421,K00232.05,56.2590881,164.21993,8.114,1
8229458,K02238.01,1.646801683,132.0615,1.1966,1
10684670,K02317.01,3.78861833,134.61419,2.808,1
11495458,K02318.01,10.45839865,137.65416,3.154,1
9003401,K02319.01,21.1033014,144.66035,2.059,1
5978559,K02321.01,95.6114617,138.35664,7.489,1
6768394,K02086.03,11.8984948,133.34685,3.015,1
6922710,K02087.01,23.1274171,145.66194,4.901,1
11348997,K02090.01,5.132486123,132.15985,1.4575,1
5705819,K02091.01,8.77997349,138.48383,3.2201,1
6696580,K02092.01,57.6896212,139.92753,5.118,1
11358389,K02163.01,10.66489514,132.00872,3.159,1
7204981,K02164.01,5.1233204,132.08472,2.7466,1
3847907,K00229.01,3.573202801,134.934397,2.88,1
4370527,K02166.01,61.6174528,179.08282,3.816,1
6041734,K02167.01,24.3398202,136.05813,3.891,1
5125347,K02241.01,7.16520428,132.96921,1.705,1
9336200,K02242.01,1.755843555,133.15509,1.9425,1
4770617,K02243.01,5.18560081,132.32455,4.054,1
4454934,K02245.01,33.4698571,140.14977,4.749,1
9458343,K02246.01,11.89520436,132.8908,3.433,1
7120108,K02325.01,1.025857984,131.655621,0.8069,1
10730703,K02327.01,5.60013327,135.96495,2.6508,1
8007644,K02328.01,25.2034128,137.56393,4.515,1
11192235,K02329.01,1.615357809,132.7846,1.1435,1
6383785,K00239.01,5.640676975,138.556259,2.8354,1
6696580,K02092.02,25.5638626,375.27811,4.685,1
4249725,K00222.02,12.7945474,130.7668,3.4197,1
8505920,K02094.01,42.4269647,156.17194,5.907,1
7918992,K02095.01,1.434745129,132.62802,1.862,1
11308499,K02168.01,3.28192056,132.42485,2.917,1
11308499,K02168.02,12.51610549,135.03333,4.853,1
9006186,K02169.01,5.45298742,134.15183,2.1328,1
9006186,K02169.02,3.26662733,136.08452,2.056,1
7802719,K02247.01,4.45743267,132.16006,2.3226,1
11030475,K02248.01,2.81814715,132.25336,1.763,1
5023956,K00233.01,1.824649,147.482662,4.2285,0
12401863,K02331.01,2.832647249,131.82642,2.306,1
5534941,K02332.01,3.70063251,133.16065,5.408,1
11121752,K02333.01,3.93083997,135.19393,2.932,1
11121752,K02333.02,7.63008196,137.07948,2.78,1
2990873,K02335.01,16.22378479,136.02454,2.5462,1
9307509,K02096.01,9.76293284,139.15802,3.064,1
10158729,K02097.01,58.601926,137.66825,5.522,1
6105462,K02098.01,25.0823402,134.13568,6.423,1
3120355,K02099.01,78.0998908,139.49646,8.422,1
6047072,K02100.01,4.27103727,133.14028,2.2759,1
9006186,K02169.03,4.27226421,133.21863,2.113,1
11410904,K02171.01,3.53232429,134.74727,2.765,1
5021737,K00026.01,15.03946326,144.137461,5.1008,0
3862246,K00230.01,4.702495974,136.308468,2.3421,0
4173026,K02172.01,10.44087398,137.97113,3.743,1
5350244,K02555.01,12.5722897,143.0663,4.765,1
5374403,K02556.01,40.8366307,152.87346,4.956,1
10925113,K02557.01,11.7761073,142.70558,2.829,0
11769801,K02633.01,29.7123181,151.5603,70.3707,0
11752906,K00253.02,20.6180348,145.51232,3.267,1
1995519,K02634.01,19.9401211,142.34849,4.283,1
4914566,K02635.01,22.2420032,144.72364,7.532,1
6198182,K02636.01,3.88148385,135.12314,2.679,1
10024051,K02409.01,0.577369336,132.425795,1.0852,1
8676038,K02410.01,186.65435483,187.3800339,10.51,0
4349452,K00244.01,12.720370263,178.528297,2.7306,1
8676038,K02410.02,86.59322294,201.0035479,7.98,0
8073806,K02411.01,11.96407399,133.15804,4.526,1
10419312,K02412.01,2.493237866,132.63633,2.644,0
3234598,K02413.01,12.90467523,144.32009,3.28,1
10453588,K02484.01,68.8861017,160.29958,5.925,1
11125613,K02485.01,9.99115241,134.39335,2.657,1
7212184,K02487.01,36.292017,132.17691,8.198,1
6956014,K00031.01,0.925589891,169.69275,1.967,0
9757613,K00250.02,17.25121397,149.886479,2.0371,1
5307858,K02558.01,1.867281146,132.07744,7.495,0
6605493,K02559.01,9.30991834,136.39785,3.455,1
7259298,K02561.01,3.23941775,133.98383,2.569,1
6211812,K02638.01,2.524017517,133.85946,1.1968,1
3234598,K02413.02,31.2012202,140.07042,4.077,1
8611832,K02414.01,22.5968256,140.42654,6.179,1
8611832,K02414.02,45.3486381,142.25049,4.858,1
5621586,K02415.01,5.25419589,133.72952,2.9878,1
9210387,K02416.01,5.90608902,131.56096,2.409,1
11852982,K00247.01,13.81504449,181.12621,2.3244,1
8559152,K02488.01,12.4128518,140.35679,4.298,1
2718778,K02489.01,3.92453009,132.40179,3.691,1
3122913,K02490.01,11.60653061,134.41637,2.194,1
9229657,K02491.01,2.66831274,131.68823,2.4141,1
10415227,K02562.01,2.9322509,133.7648,2.931,0
5175024,K02563.01,23.4772553,145.3641,6.735,1
9026749,K02564.01,66.5576728,181.3241,10.532,1
12216278,K02565.01,2.01948607,132.9238,5.248,0
9159242,K02566.01,3.04468229,132.464,5.951,0
12061096,K02642.01,15.05028313,141.53522,1.848,0
5794240,K00254.01,2.455240626,170.821762,1.72722,1
6933567,K02643.01,9.08233411,139.65489,2.008,1
9993529,K02644.01,0.790539912,131.87702,1.0567,0
11303815,K02645.01,1.705782214,133.15607,1.007,0
6044553,K02646.01,0.532086296,131.9134,4.023,0
9654468,K02417.01,47.7052566,146.3164,5.959,1
4349452,K00244.02,6.238535444,171.706325,3.5255,1
10027247,K02418.01,86.829519,189.26162,7.464,1
6343170,K02419.01,9.95667035,136.5827,3.534,1
7107802,K02420.01,10.41728722,137.45784,4.125,1
11752632,K02492.01,0.984941669,133.31801,1.9724,1
10028535,K02493.01,0.663085361,131.97961,1.1522,1
7047207,K02494.01,19.1187425,138.42824,6.805,1
5212220,K02495.01,1.08749101,131.77034,1.6192,0
9964748,K02496.01,1.183818383,131.88403,1.393,0
9842937,K02567.01,4.98845099,133.74684,7.453,0
9757613,K00250.03,3.543919702,136.26075,1.8717,1
11962284,K02647.01,8.83929462,135.54125,1.719,1
2573056,K02648.01,0.631795416,132.53963,1.0703,0
6842682,K02649.01,7.56126152,135.6368,2.851,1
8890150,K02650.01,34.9897847,144.20912,4.208,1
8890150,K02650.02,7.05429483,136.18961,1.716,1
11360805,K02422.01,26.7838935,140.75396,4.584,1
9845898,K02423.01,45.126216,165.42066,6.656,1
12453581,K02424.01,11.94019101,136.55603,2.866,1
11922678,K02425.01,3.51295674,133.78198,3.06,0
11179076,K02497.01,48.4313003,141.45612,4.03,1
5364071,K00248.01,7.203855862,170.285731,2.5418,1
5959719,K02498.01,6.73808701,133.32953,2.591,1
5544903,K02499.01,7.57571414,138.2166,2.357,0
5542983,K02501.01,4.76887671,132.09888,1.672,0
8256453,K02573.01,1.347512632,132.127858,1.9817,0
9474493,K02574.01,0.512581697,132.80609,1.5789,0
4551663,K02576.01,12.07760884,140.46287,2.233,0
11752908,K02651.01,6.38315744,132.30539,1.7075,0
7021681,K00255.01,27.52194772,189.824523,4.047,1
4346178,K02652.01,16.1289679,143.75518,6.271,1
9664142,K02654.01,13.5631157,140.65364,5.438,1
10018233,K02655.01,16.2959916,133.90784,2.116,1
8081899,K02426.01,4.16056658,132.27418,2.61,1
10189557,K02427.01,2.93101771,131.92959,2.231,0
8478994,K00245.01,39.79220077,175.250558,4.466,1
9965184,K02428.01,16.2276756,136.62586,3.699,0
9911882,K02429.01,1.595630597,136.13782,1.793,0
8631504,K02503.01,14.8200596,133.39933,3.902,1
8110767,K02504.01,20.49041,144.41979,4.369,1
5471574,K02505.01,0.962827066,132.20517,4.48,0
6767840,K02506.01,8.679037,140.90423,2.864,1
8379705,K02507.01,11.1296971,138.57573,2.942,1
9896018,K02579.01,2.7296036,133.28661,2.721,1
11037511,K02580.01,3.11604194,133.84988,1.7763,1
9757613,K00250.04,46.82767725,136.74468,1.9033,1
11818872,K02581.01,12.7372371,136.0162,3.358,1
11771430,K02582.01,40.0306267,148.85882,4.815,1
5513012,K02668.01,0.679336747,132.856178,1.2188,1
11761199,K02669.01,213.6103207,141.655562,10.7643,0
8074805,K02670.01,170.8658492,299.660385,16.9895,0
2437505,K02671.02,17.5509742,133.9459,4.064,0
11253827,K02672.01,88.5122014,182.67266,6.8214,1
3533469,K02430.01,10.21507506,133.64546,3.395,0
8956706,K02431.01,8.3806973,134.7287,3.028,0
7047363,K02432.01,31.0572947,147.56275,3.401,1
11968463,K02433.01,15.1622287,144.474,7.332,1
11968463,K02433.02,10.04378351,353.61859,5.548,1
9880190,K02509.01,4.5513988,133.05954,2.457,1
5364071,K00248.02,10.91274065,169.85247,2.1801,1
5392702,K02510.01,12.2141545,141.3677,10.262,0
8429566,K02511.01,3.732261,131.93795,2.054,0
10387742,K02583.01,3.03267135,134.0668,1.774,1
7673841,K02585.01,5.34182466,136.3186,3.577,1
9827149,K02586.01,2.131945045,133.65547,1.8061,1
5546691,K02587.01,12.9462567,139.4165,9.568,1
12156347,K02588.01,5.77957133,136.53014,2.5213,1
8547429,K02658.01,11.6601667,140.62189,5.882,1
8803882,K02659.01,89.465468,170.8426,9.88,0
9893318,K02660.01,18.0161227,145.24169,4.016,1
6864885,K02434.01,40.8777605,163.43477,9.745,0
5097868,K02435.01,6.80243431,132.40355,3.817,0
8570333,K02436.01,84.5733346,150.152,5.762,1
8478994,K00245.02,21.30181863,191.84136,3.8763,1
5036705,K02437.01,4.14789051,135.53291,3.829,1
9653622,K02513.01,19.0054098,144.15574,1.843,1
4391348,K02514.01,1.96433113,131.65195,2.381,0
8947520,K02517.01,0.968527683,131.50954,1.3672,1
10468885,K02589.01,0.664074145,133.40285,1.0925,1
12016267,K02590.01,11.7489907,135.68045,4.043,0
3861595,K00004.01,3.849371737,157.526686,2.632,1
5725087,K00033.01,0.366197145,133.55969,1.2335,0
10489206,K00251.01,4.164384505,171.087935,1.8464,1
3426367,K02662.01,2.10433534,133.31612,1.1168,1
5562090,K02664.01,28.8431751,143.82307,3.171,1
11548140,K00256.01,1.378649746,169.780113,1.2232,0
12110786,K02665.01,1.112207126,131.8505,1.35,0
3654095,K02667.01,1.303576682,133.0758,1.021,0
5078939,K02438.01,1.958577398,132.26115,2.388,0
6867555,K02439.01,5.19103699,135.21628,4.222,1
5339567,K02440.01,4.86638504,134.01501,2.296,1
4459924,K02441.01,4.79176993,134.03502,4.52,0
11080405,K02442.01,25.1933989,146.4301,4.62,1
5529738,K02518.01,0.759762021,131.79506,4.912,0
10059645,K02520.01,6.49441464,132.25189,2.344,1
5364071,K00248.03,2.576571021,172.126911,1.5997,1
7183745,K02521.01,28.4750006,154.5706,4.718,1
8212002,K02593.01,14.7966306,142.74484,5.613,1
8004903,K02594.01,11.25401871,136.8901,4.759,1
8883329,K02595.01,9.18244299,134.04601,4.318,1
8883329,K02595.02,14.6134781,140.41368,5.266,1
3644653,K02596.01,119.682075,176.0877,31.28,0
11253827,K02672.02,42.9923284,162.50532,4.726,1
5514383,K00257.01,6.88341278,172.66227,2.0674,1
10747445,K02673.01,4.593595496,134.88971,2.7468,0
8022489,K02674.01,197.5111484,272.3864,11.106,1
8022489,K02674.02,11.1726723,140.00764,6.106,1
8022489,K02674.03,2.53573284,133.01581,3.989,1
9209624,K02443.01,6.79164656,136.48519,3.343,1
9209624,K02443.02,11.8376933,142.21212,3.381,1
3354846,K02444.01,18.5525162,135.51322,4.385,1
8478994,K00245.03,13.3669309,184.0734,3.733,1
3946023,K02447.01,1.045492348,132.27517,2.933,0
7183745,K02521.02,4.86634094,353.34131,1.885,1
9177629,K02522.01,5.60402307,133.82508,1.0273,1
7778767,K02523.01,13.0313583,144.11544,4.521,1
7515762,K02524.01,40.9905002,132.4136,7.336,1
5942949,K02525.01,57.2932309,146.23112,4.878,1
12120307,K02597.01,8.00504749,138.71228,3.32,1
12120307,K02597.02,12.13070414,139.89855,3.843,1
12120307,K02597.03,5.61357653,131.81669,2.905,1
9777251,K02600.01,1.33255087,132.059,3.565,0
6864893,K02375.01,40.8792243,163.41583,7.005,0
11701407,K02376.01,18.8262877,134.70322,2.344,1
11288051,K00241.03,3.41045981,131.58062,2.866,1
10813132,K02378.01,4.76702759,132.69368,2.013,1
5857540,K02448.01,13.62801048,135.45073,3.5374,1
7289317,K02450.01,16.83203175,140.53041,4.031,1
6500206,K02451.01,13.37499553,142.38153,1.639,0
5545815,K02452.01,4.35370136,134.09426,1.913,0
3116302,K02526.01,134.96694,205.9674,18.43,0
7879433,K02527.01,1.385787741,135.49119,1.6449,1
9205907,K02528.01,12.02295362,136.20687,1.2667,1
8463346,K02529.01,16.79716262,134.0417,3.83,1
5364071,K00248.04,18.59611518,141.26331,2.3052,1
10489206,K00251.02,5.77440326,132.96695,1.768,1
7531677,K02601.01,2.622134451,131.87323,4.735,0
10068659,K02602.01,11.47685263,139.63194,2.756,1
9718379,K02379.01,40.0088894,141.74475,3.616,0
4055774,K02381.01,6.58738839,133.35768,4.758,0
6670075,K02382.01,0.759706632,131.7692,1.0896,0
9395024,K02383.01,4.37033233,131.92696,2.845,1
11401822,K02454.01,1.08070294,131.86686,3.363,0
6507427,K02455.01,4.74254518,133.13916,1.023,0
5521300,K02456.01,18.13559979,138.31557,2.019,0
8478994,K00245.04,51.20690303,195.7303,8.99,1
9753154,K02457.01,3.70429015,132.21478,3.37,1
9011825,K02530.01,37.3331165,162.90453,7.643,1
5174858,K02532.01,7.9709719,134.0507,1.2893,1
11074835,K02533.01,6.03355539,137.121,10.049,1
1996180,K02534.01,3.02558494,134.36744,3.0008,1
10407221,K02605.01,0.933746783,131.51962,4.255,0
5991936,K02606.01,6.09740316,133.32402,4.635,0
6269070,K02608.01,2.7612237,131.6081,3.681,1
6705137,K02609.01,5.59727625,131.86798,1.659,0
8345172,K02385.01,50.5715805,161.11366,3.726,0
12254378,K02387.01,2.032319072,132.32157,1.6762,1
4247791,K00028.01,4.100870416,168.1460533,8.15361,0
7604328,K02458.01,4.35407371,132.85695,2.427,1
11236244,K02460.01,11.32269749,136.05511,3.517,1
9837685,K02461.01,13.71218522,135.51875,2.437,1
5042210,K02462.01,12.14684625,131.55623,6.197,1
12454461,K02463.01,7.46718958,136.39348,3.633,1
9635606,K02535.01,48.8882668,153.8341,6.468,1
3728701,K02536.01,51.1319346,137.1568,6.019,1
10861715,K02537.01,133.516435,134.8898,2.196,0
1849702,K02538.01,39.8312536,155.6409,2.442,1
9390653,K00249.01,9.549277089,175.757183,1.5832,1
11187837,K00252.01,17.60461401,170.4984,3.716,1
8885673,K02611.01,1.228721184,133.49967,1.041,0
8025596,K02615.01,4.69505576,133.93643,3.058,1
5956787,K02616.01,0.569115976,132.01945,2.028,0
3642741,K00242.01,7.258450123,138.344691,5.7297,0
12071037,K02388.01,6.0959841,135.0254,10.39,0
8494617,K02389.01,22.9221181,133.66805,8.2,1
10289119,K02390.01,16.10474503,135.01186,5.712,1
7382313,K02392.01,7.42697378,133.099,3.206,1
9887224,K02464.01,0.874629873,132.25706,1.782,0
7542369,K02465.01,5.46091846,131.66849,1.781,0
8544992,K02466.01,3.17323012,133.69979,1.9094,1
8544992,K02466.02,13.2970695,140.94606,3.283,1
11295426,K00246.01,5.398752862,173.858666,3.4303,1
7289162,K02539.01,5.26648126,131.6902,1.964,0
3001885,K02540.01,2.67596808,133.70492,2.021,0
12306058,K02541.01,7.41683033,137.96389,7.274,1
6183511,K02542.01,0.727331746,132.37007,0.8323,1
12469800,K02543.01,1.302017467,131.93696,1.3692,1
4915638,K02617.01,8.63050092,139.57438,3.144,1
6351097,K02618.01,12.49117388,136.31491,2.848,0
8081905,K02619.01,3.27645723,131.97924,2.219,1
11465950,K02620.01,16.0573291,132.39054,3.546,1
9996632,K02621.01,8.44326557,136.26748,3.353,0
4665571,K02393.01,4.60300256,133.22313,2.6848,1
4829935,K02395.01,16.9329284,132.15407,1.218,0
9269042,K02397.01,12.00089667,142.04182,3.266,1
6199056,K02398.01,1.169010526,131.738567,1.1717,0
11461433,K02399.01,1.916940872,132.46734,1.4243,1
11818607,K02467.01,5.05661302,134.39648,3.926,1
8380709,K02468.01,24.3344939,147.41892,6.557,1
6149910,K02469.01,131.187921,172.3923,6.905,1
9108085,K02470.01,2.17489806,134.11887,4.599,0
5436013,K02471.01,25.8859397,157.04329,4.548,1
8676148,K02544.01,28.6253502,158.11827,4.551,1
9696358,K02545.01,6.98141327,132.7883,6.527,1
5039129,K02546.01,1.319677953,132.06143,1.978,0
4484336,K02547.01,8.94337724,137.30234,2.469,1
9757613,K00250.01,12.282998287,170.39809,2.7096,1
10527135,K02622.01,0.328686504,132.77146,0.8592,0
11752906,K00253.01,6.383159135,170.604622,1.7504,1
10916600,K02623.01,5.57654782,136.42668,3.673,1
8429314,K02624.01,115.6863392,246.98666,4.65,1
9153570,K02625.01,3.81371423,132.57465,1.973,1
11768142,K02626.01,38.0970717,140.00353,4.307,1
9592579,K00243.01,2.637574744,134.212775,5.4573,0
8481129,K02402.01,16.3012727,133.79446,3.974,1
2142522,K02403.01,13.32354078,134.03671,3.873,1
9395719,K02472.01,2.607545159,131.83453,1.3916,1
8753896,K02473.01,3.24417541,132.94014,1.992,1
8746295,K02475.01,6.85567248,136.01953,2.268,0
10090257,K02476.01,2.28607282,133.557,7.82,0
11295426,K00246.02,9.60505976,136.37863,3.0063,1
10679583,K02549.01,3.54789928,133.78212,2.861,0
8757824,K02552.01,3.65690909,134.95269,2.064,1
